datetime,client,close,price_am,price_pm,Month,DayofMonth,dayofweek,year,y,mod_predict
2012-09-15,0,0,2,1,9,15,5,2012,36,36.00070571899414
2012-09-16,0,0,2,2,9,16,6,2012,45,44.9984016418457
2012-09-17,0,0,1,0,9,17,0,2012,26,26.000267028808594
2012-09-18,0,0,1,0,9,18,1,2012,34,33.999752044677734
2012-09-19,0,0,1,0,9,19,2,2012,24,24.000219345092773
2012-09-20,0,0,1,0,9,20,3,2012,28,27.999897003173828
2012-09-21,0,0,1,0,9,21,4,2012,36,36.00023651123047
2012-09-22,0,0,2,1,9,22,5,2012,49,49.00162124633789
2012-09-23,0,0,1,1,9,23,6,2012,51,50.999717712402344
2012-09-24,0,0,1,0,9,24,0,2012,69,68.99918365478516
2012-09-25,0,0,1,1,9,25,1,2012,32,32.000736236572266
2012-09-26,0,0,0,0,9,26,2,2012,45,45.000980377197266
2012-09-27,0,0,1,0,9,27,3,2012,40,40.003971099853516
2012-09-28,0,0,1,1,9,28,4,2012,49,48.99962615966797
2012-09-29,0,0,3,2,9,29,5,2012,53,53.00029373168945
2012-09-30,0,0,2,2,9,30,6,2012,52,52.000572204589844
2012-10-01,0,0,1,1,10,1,0,2012,56,55.996341705322266
2012-10-02,0,0,1,0,10,2,1,2012,33,33.00257873535156
2012-10-03,0,0,0,0,10,3,2,2012,22,22.000659942626953
2012-10-04,0,0,0,0,10,4,3,2012,26,26.00044059753418
2012-10-05,0,0,0,0,10,5,4,2012,37,36.996917724609375
2012-10-06,0,0,2,1,10,6,5,2012,35,35.00017547607422
2012-10-07,0,0,2,2,10,7,6,2012,39,39.00031661987305
2012-10-08,0,0,1,0,10,8,0,2012,29,29.0
2012-10-09,0,0,0,0,10,9,1,2012,25,25.00065040588379
2012-10-10,0,0,0,0,10,10,2,2012,19,19.00290870666504
2012-10-11,0,0,0,0,10,11,3,2012,16,16.00604820251465
2012-10-12,0,0,0,0,10,12,4,2012,28,28.001754760742188
2012-10-13,0,0,1,1,10,13,5,2012,40,40.00126266479492
2012-10-14,0,0,1,0,10,14,6,2012,35,34.99985122680664
2012-10-15,0,0,0,0,10,15,0,2012,22,21.999923706054688
2012-10-16,0,0,0,0,10,16,1,2012,14,14.000349044799805
2012-10-17,0,0,0,0,10,17,2,2012,21,20.999223709106445
2012-10-18,0,0,0,0,10,18,3,2012,16,16.0003662109375
2012-10-19,0,0,0,0,10,19,4,2012,35,34.998172760009766
2012-10-20,0,0,1,1,10,20,5,2012,46,46.000389099121094
2012-10-21,0,0,1,0,10,21,6,2012,29,28.99977684020996
2012-10-22,0,0,0,0,10,22,0,2012,27,27.000442504882812
2012-10-23,0,0,0,0,10,23,1,2012,20,20.001008987426758
2012-10-24,0,0,0,0,10,24,2,2012,33,33.002410888671875
2012-10-25,0,0,0,0,10,25,3,2012,31,31.000566482543945
2012-10-26,0,0,1,0,10,26,4,2012,38,38.00054168701172
2012-10-27,0,0,2,1,10,27,5,2012,58,58.00044631958008
2012-10-28,0,0,1,1,10,28,6,2012,50,49.999908447265625
2012-10-29,0,0,1,1,10,29,0,2012,50,49.998008728027344
2012-10-30,0,0,0,0,10,30,1,2012,51,50.997703552246094
2012-10-31,0,0,1,1,10,31,2,2012,49,48.9975700378418
2012-11-01,0,0,0,0,11,1,3,2012,34,34.000370025634766
2012-11-02,0,0,0,0,11,2,4,2012,27,27.000417709350586
2012-11-03,0,0,2,1,11,3,5,2012,43,42.998619079589844
2012-11-04,0,0,1,1,11,4,6,2012,35,34.99957275390625
2012-11-05,0,0,0,0,11,5,0,2012,25,25.000246047973633
2012-11-06,0,0,0,0,11,6,1,2012,26,26.00086212158203
2012-11-07,0,0,0,0,11,7,2,2012,21,21.000751495361328
2012-11-08,0,0,0,0,11,8,3,2012,14,14.000624656677246
2012-11-09,0,0,0,0,11,9,4,2012,27,27.00033187866211
2012-11-10,0,0,1,1,11,10,5,2012,37,37.00009536743164
2012-11-11,0,0,0,0,11,11,6,2012,26,25.999835968017578
2012-11-12,0,0,0,0,11,12,0,2012,21,20.999324798583984
2012-11-13,0,0,0,0,11,13,1,2012,22,21.9992618560791
2012-11-14,0,0,0,0,11,14,2,2012,12,12.000838279724121
2012-11-15,0,0,0,0,11,15,3,2012,33,32.99970626831055
2012-11-16,0,0,0,0,11,16,4,2012,26,26.00022315979004
2012-11-17,0,0,1,1,11,17,5,2012,38,38.0010986328125
2012-11-18,0,0,1,0,11,18,6,2012,39,38.99943923950195
2012-11-19,0,0,0,0,11,19,0,2012,25,25.00010108947754
2012-11-20,0,0,0,0,11,20,1,2012,28,27.99915313720703
2012-11-21,0,0,0,0,11,21,2,2012,38,37.99833679199219
2012-11-22,0,0,0,0,11,22,3,2012,45,44.9965705871582
2012-11-23,0,0,2,1,11,23,4,2012,49,48.99860382080078
2012-11-24,0,0,2,1,11,24,5,2012,42,42.000465393066406
2012-11-25,0,0,1,1,11,25,6,2012,46,45.99930191040039
2012-11-26,0,0,0,0,11,26,0,2012,40,39.99945068359375
2012-11-27,0,0,1,0,11,27,1,2012,32,32.00033950805664
2012-11-28,0,0,0,0,11,28,2,2012,43,43.00048065185547
2012-11-29,0,0,0,0,11,29,3,2012,44,43.99898910522461
2012-11-30,0,0,1,1,11,30,4,2012,49,48.9987678527832
2012-12-01,0,0,2,1,12,1,5,2012,45,44.9996223449707
2012-12-02,0,0,1,1,12,2,6,2012,37,36.9990119934082
2012-12-03,0,0,0,0,12,3,0,2012,40,40.0004768371582
2012-12-04,0,0,0,0,12,4,1,2012,17,16.999813079833984
2012-12-05,0,0,0,0,12,5,2,2012,26,25.99839973449707
2012-12-06,0,0,0,0,12,6,3,2012,16,16.002643585205078
2012-12-07,0,0,0,0,12,7,4,2012,19,19.00055694580078
2012-12-08,0,0,1,1,12,8,5,2012,44,44.000003814697266
2012-12-09,0,0,1,0,12,9,6,2012,35,34.99982452392578
2012-12-10,0,0,0,0,12,10,0,2012,39,38.997615814208984
2012-12-11,0,0,0,0,12,11,1,2012,22,21.999670028686523
2012-12-12,0,0,0,0,12,12,2,2012,27,26.99761199951172
2012-12-13,0,0,0,0,12,13,3,2012,34,33.99931716918945
2012-12-14,0,0,0,0,12,14,4,2012,37,37.00030517578125
2012-12-15,0,0,1,1,12,15,5,2012,50,49.99772644042969
2012-12-16,0,0,1,0,12,16,6,2012,49,48.99911880493164
2012-12-17,0,0,0,0,12,17,0,2012,43,43.00122833251953
2012-12-18,0,0,0,0,12,18,1,2012,41,40.998661041259766
2012-12-19,0,0,0,0,12,19,2,2012,39,39.00109100341797
2012-12-20,0,0,0,0,12,20,3,2012,50,49.99762725830078
2012-12-21,0,0,0,0,12,21,4,2012,45,45.0001335144043
2012-12-22,0,0,2,1,12,22,5,2012,49,48.99810028076172
2012-12-23,0,0,2,3,12,23,6,2012,46,45.99927520751953
2012-12-24,0,0,1,0,12,24,0,2012,44,44.00002670288086
2012-12-25,0,0,1,1,12,25,1,2012,43,42.99991989135742
2012-12-26,0,0,0,0,12,26,2,2012,55,54.99668884277344
2012-12-27,0,0,1,0,12,27,3,2012,48,47.99714279174805
2012-12-28,0,0,1,1,12,28,4,2012,41,40.99927520751953
2012-12-29,0,0,2,2,12,29,5,2012,33,33.001461029052734
2012-12-30,0,0,1,2,12,30,6,2012,23,23.00000762939453
2012-12-31,0,1,-1,-1,12,31,0,2012,0,0.00028333067893981934
2013-01-01,0,1,-1,-1,1,1,1,2013,0,0.00021529197692871094
2013-01-02,0,1,-1,-1,1,2,2,2013,0,0.00015300512313842773
2013-01-03,0,1,-1,-1,1,3,3,2013,0,0.0001696944236755371
2013-01-04,0,0,0,0,1,4,4,2013,38,37.99678421020508
2013-01-05,0,0,0,0,1,5,5,2013,26,26.00058364868164
2013-01-06,0,0,0,0,1,6,6,2013,24,24.00004768371582
2013-01-07,0,0,0,0,1,7,0,2013,22,21.999818801879883
2013-01-08,0,0,0,0,1,8,1,2013,12,12.000523567199707
2013-01-09,0,0,0,0,1,9,2,2013,18,18.00006675720215
2013-01-10,0,0,0,0,1,10,3,2013,19,18.99941062927246
2013-01-11,0,0,0,0,1,11,4,2013,27,27.00082778930664
2013-01-12,0,0,1,0,1,12,5,2013,39,39.0006217956543
2013-01-13,0,0,0,0,1,13,6,2013,50,49.995872497558594
2013-01-14,0,0,0,0,1,14,0,2013,16,15.999825477600098
2013-01-15,0,0,0,0,1,15,1,2013,31,30.99862289428711
2013-01-16,0,0,0,0,1,16,2,2013,33,32.99946975708008
2013-01-17,0,0,0,0,1,17,3,2013,27,27.000110626220703
2013-01-18,0,0,0,0,1,18,4,2013,26,25.999897003173828
2013-01-19,0,0,1,1,1,19,5,2013,56,55.997554779052734
2013-01-20,0,0,1,0,1,20,6,2013,43,43.00001907348633
2013-01-21,0,0,0,0,1,21,0,2013,38,37.997745513916016
2013-01-22,0,0,0,0,1,22,1,2013,21,21.001068115234375
2013-01-23,0,0,0,0,1,23,2,2013,37,36.997684478759766
2013-01-24,0,0,0,0,1,24,3,2013,29,29.000316619873047
2013-01-25,0,0,1,0,1,25,4,2013,43,43.000789642333984
2013-01-26,0,0,2,1,1,26,5,2013,56,55.999244689941406
2013-01-27,0,0,1,1,1,27,6,2013,50,49.998165130615234
2013-01-28,0,0,1,0,1,28,0,2013,42,41.99911880493164
2013-01-29,0,0,1,0,1,29,1,2013,42,42.00033187866211
2013-01-30,0,0,1,0,1,30,2,2013,45,45.000282287597656
2013-01-31,0,0,2,1,1,31,3,2013,39,38.999637603759766
2013-02-01,0,0,1,1,2,1,4,2013,48,48.000457763671875
2013-02-02,0,0,2,1,2,2,5,2013,48,47.99995040893555
2013-02-03,0,0,1,1,2,3,6,2013,41,41.00056457519531
2013-02-04,0,0,1,0,2,4,0,2013,30,30.000638961791992
2013-02-05,0,0,1,0,2,5,1,2013,29,29.00002098083496
2013-02-06,0,0,0,0,2,6,2,2013,21,21.001068115234375
2013-02-07,0,0,0,0,2,7,3,2013,25,25.000225067138672
2013-02-08,0,0,1,0,2,8,4,2013,40,39.99982452392578
2013-02-09,0,0,2,1,2,9,5,2013,36,36.00082015991211
2013-02-10,0,0,2,2,2,10,6,2013,44,43.99870300292969
2013-02-11,0,0,0,0,2,11,0,2013,38,38.00414276123047
2013-02-12,0,0,0,0,2,12,1,2013,43,43.00203323364258
2013-02-13,0,0,0,0,2,13,2,2013,39,39.0015754699707
2013-02-14,0,0,0,0,2,14,3,2013,43,42.99769592285156
2013-02-15,0,0,0,0,2,15,4,2013,46,45.9959716796875
2013-02-16,0,0,1,1,2,16,5,2013,52,52.00053787231445
2013-02-17,0,0,1,0,2,17,6,2013,47,46.99938201904297
2013-02-18,0,0,0,0,2,18,0,2013,41,40.99955368041992
2013-02-19,0,0,0,0,2,19,1,2013,36,36.00046157836914
2013-02-20,0,0,0,0,2,20,2,2013,43,42.999977111816406
2013-02-21,0,0,0,0,2,21,3,2013,37,36.99842071533203
2013-02-22,0,0,1,1,2,22,4,2013,52,51.99897766113281
2013-02-23,0,0,3,2,2,23,5,2013,56,55.99853515625
2013-02-24,0,0,2,1,2,24,6,2013,58,57.99802017211914
2013-02-25,0,0,1,1,2,25,0,2013,66,65.99617004394531
2013-02-26,0,0,1,1,2,26,1,2013,61,61.000091552734375
2013-02-27,0,0,1,1,2,27,2,2013,60,59.999412536621094
2013-02-28,0,0,2,1,2,28,3,2013,66,65.99918365478516
2013-03-01,0,0,1,1,3,1,4,2013,55,54.998313903808594
2013-03-02,0,0,2,1,3,2,5,2013,58,57.99991226196289
2013-03-03,0,0,1,1,3,3,6,2013,46,45.99835205078125
2013-03-04,0,0,0,0,3,4,0,2013,50,49.99916076660156
2013-03-05,0,0,0,0,3,5,1,2013,43,43.00056076049805
2013-03-06,0,0,0,0,3,6,2,2013,34,34.001949310302734
2013-03-07,0,0,0,0,3,7,3,2013,40,40.00032043457031
2013-03-08,0,0,0,0,3,8,4,2013,46,45.99918746948242
2013-03-09,0,0,1,1,3,9,5,2013,45,44.99983215332031
2013-03-10,0,0,1,1,3,10,6,2013,50,49.99918746948242
2013-03-11,0,0,0,0,3,11,0,2013,50,49.99272155761719
2013-03-12,0,0,0,0,3,12,1,2013,53,52.99509048461914
2013-03-13,0,0,0,0,3,13,2,2013,49,48.99938201904297
2013-03-14,0,0,0,0,3,14,3,2013,43,42.99961471557617
2013-03-15,0,0,2,1,3,15,4,2013,73,72.998291015625
2013-03-16,0,0,3,2,3,16,5,2013,66,66.00054931640625
2013-03-17,0,0,2,2,3,17,6,2013,59,58.999961853027344
2013-03-18,0,0,2,2,3,18,0,2013,73,72.99861907958984
2013-03-19,0,0,2,2,3,19,1,2013,68,67.99827575683594
2013-03-20,0,0,5,4,3,20,2,2013,74,73.99909973144531
2013-03-21,0,0,5,4,3,21,3,2013,71,71.00052642822266
2013-03-22,0,0,4,3,3,22,4,2013,65,64.99980163574219
2013-03-23,0,0,5,4,3,23,5,2013,60,59.99973678588867
2013-03-24,0,0,4,3,3,24,6,2013,66,66.00080108642578
2013-03-25,0,0,3,3,3,25,0,2013,76,76.00115203857422
2013-03-26,0,0,3,3,3,26,1,2013,81,80.9995346069336
2013-03-27,0,0,4,3,3,27,2,2013,74,73.99978637695312
2013-03-28,0,0,4,4,3,28,3,2013,83,82.99960327148438
2013-03-29,0,0,4,4,3,29,4,2013,71,70.99937438964844
2013-03-30,0,0,5,5,3,30,5,2013,84,83.99756622314453
2013-03-31,0,0,5,4,3,31,6,2013,69,68.9999008178711
2013-04-01,0,0,4,2,4,1,0,2013,67,67.00016784667969
2013-04-02,0,0,2,1,4,2,1,2013,55,54.99855422973633
2013-04-03,0,0,2,0,4,3,2,2013,59,58.998878479003906
2013-04-04,0,0,1,0,4,4,3,2013,42,42.00083541870117
2013-04-05,0,0,0,0,4,5,4,2013,43,43.000152587890625
2013-04-06,0,0,3,2,4,6,5,2013,60,59.99928283691406
2013-04-07,0,0,2,1,4,7,6,2013,55,54.998985290527344
2013-04-08,0,0,0,0,4,8,0,2013,41,40.99892807006836
2013-04-09,0,0,0,0,4,9,1,2013,36,36.00048065185547
2013-04-10,0,0,0,0,4,10,2,2013,41,41.001243591308594
2013-04-11,0,0,0,0,4,11,3,2013,27,27.00169563293457
2013-04-12,0,0,0,0,4,12,4,2013,43,42.998138427734375
2013-04-13,0,0,2,2,4,13,5,2013,43,43.00221633911133
2013-04-14,0,0,2,1,4,14,6,2013,49,48.99968719482422
2013-04-15,0,0,0,0,4,15,0,2013,44,43.99657440185547
2013-04-16,0,0,0,0,4,16,1,2013,29,29.000566482543945
2013-04-17,0,0,0,0,4,17,2,2013,7,7.002110481262207
2013-04-18,0,0,0,0,4,18,3,2013,29,28.99928092956543
2013-04-19,0,0,0,0,4,19,4,2013,36,35.99966049194336
2013-04-20,0,0,2,1,4,20,5,2013,46,46.000267028808594
2013-04-21,0,0,1,0,4,21,6,2013,44,43.999717712402344
2013-04-22,0,0,0,0,4,22,0,2013,33,33.000404357910156
2013-04-23,0,0,0,0,4,23,1,2013,36,35.99987030029297
2013-04-24,0,0,0,0,4,24,2,2013,37,36.998592376708984
2013-04-25,0,0,0,0,4,25,3,2013,47,46.999237060546875
2013-04-26,0,0,1,1,4,26,4,2013,42,42.000885009765625
2013-04-27,0,0,2,2,4,27,5,2013,52,52.00004196166992
2013-04-28,0,0,2,1,4,28,6,2013,66,65.99638366699219
2013-04-29,0,0,1,0,4,29,0,2013,59,58.99943923950195
2013-04-30,0,0,2,1,4,30,1,2013,56,55.99843978881836
2013-05-01,0,0,0,0,5,1,2,2013,47,46.99663543701172
2013-05-02,0,0,0,0,5,2,3,2013,27,27.000669479370117
2013-05-03,0,0,1,1,5,3,4,2013,46,45.998069763183594
2013-05-04,0,0,2,1,5,4,5,2013,27,27.0018310546875
2013-05-05,0,0,1,0,5,5,6,2013,17,17.000202178955078
2013-05-06,0,0,0,0,5,6,0,2013,24,23.999265670776367
2013-05-07,0,0,0,0,5,7,1,2013,30,29.998319625854492
2013-05-08,0,0,0,0,5,8,2,2013,24,24.001588821411133
2013-05-09,0,0,0,0,5,9,3,2013,17,17.000732421875
2013-05-10,0,0,0,0,5,10,4,2013,26,25.999231338500977
2013-05-11,0,0,1,1,5,11,5,2013,44,43.99740219116211
2013-05-12,0,0,0,0,5,12,6,2013,38,37.9987907409668
2013-05-13,0,0,0,0,5,13,0,2013,32,31.99692153930664
2013-05-14,0,0,0,0,5,14,1,2013,22,21.99959373474121
2013-05-15,0,0,0,0,5,15,2,2013,24,24.000062942504883
2013-05-16,0,0,0,0,5,16,3,2013,29,28.99774932861328
2013-05-17,0,0,1,0,5,17,4,2013,38,37.999820709228516
2013-05-18,0,0,1,1,5,18,5,2013,47,46.99817657470703
2013-05-19,0,0,1,0,5,19,6,2013,52,51.996978759765625
2013-05-20,0,0,0,0,5,20,0,2013,37,36.99812316894531
2013-05-21,0,0,0,0,5,21,1,2013,23,23.000001907348633
2013-05-22,0,0,0,0,5,22,2,2013,22,22.000734329223633
2013-05-23,0,0,0,0,5,23,3,2013,26,25.998764038085938
2013-05-24,0,0,1,1,5,24,4,2013,30,30.000293731689453
2013-05-25,0,0,2,1,5,25,5,2013,52,51.99740219116211
2013-05-26,0,0,1,1,5,26,6,2013,42,41.997276306152344
2013-05-27,0,0,0,0,5,27,0,2013,47,46.998924255371094
2013-05-28,0,0,0,0,5,28,1,2013,32,32.000030517578125
2013-05-29,0,0,1,1,5,29,2,2013,40,39.99922561645508
2013-05-30,0,0,1,0,5,30,3,2013,42,41.99909973144531
2013-05-31,0,0,1,1,5,31,4,2013,54,53.997100830078125
2013-06-01,0,0,2,1,6,1,5,2013,57,57.00027847290039
2013-06-02,0,0,1,1,6,2,6,2013,42,42.000144958496094
2013-06-03,0,0,0,0,6,3,0,2013,31,31.000585556030273
2013-06-04,0,0,0,0,6,4,1,2013,18,18.001663208007812
2013-06-05,0,0,0,0,6,5,2,2013,18,18.00078773498535
2013-06-06,0,0,0,0,6,6,3,2013,29,29.00069808959961
2013-06-07,0,0,0,0,6,7,4,2013,21,20.999950408935547
2013-06-08,0,0,1,0,6,8,5,2013,40,39.9981575012207
2013-06-09,0,0,0,0,6,9,6,2013,32,31.999197006225586
2013-06-10,0,0,0,0,6,10,0,2013,28,28.00113296508789
2013-06-11,0,0,0,0,6,11,1,2013,16,16.000518798828125
2013-06-12,0,0,0,0,6,12,2,2013,20,19.999492645263672
2013-06-13,0,0,0,0,6,13,3,2013,29,28.997730255126953
2013-06-14,0,0,0,0,6,14,4,2013,28,27.99997329711914
2013-06-15,0,0,1,1,6,15,5,2013,53,52.996089935302734
2013-06-16,0,0,0,0,6,16,6,2013,43,42.99781036376953
2013-06-17,0,0,0,0,6,17,0,2013,36,35.99882125854492
2013-06-18,0,0,0,0,6,18,1,2013,24,23.998567581176758
2013-06-19,0,0,0,0,6,19,2,2013,20,19.999826431274414
2013-06-20,0,0,0,0,6,20,3,2013,29,29.00034523010254
2013-06-21,0,0,1,1,6,21,4,2013,35,35.001487731933594
2013-06-22,0,0,1,1,6,22,5,2013,55,54.99951171875
2013-06-23,0,0,1,1,6,23,6,2013,56,55.997352600097656
2013-06-24,0,0,0,0,6,24,0,2013,44,43.99794387817383
2013-06-25,0,0,0,0,6,25,1,2013,48,47.99623107910156
2013-06-26,0,0,0,0,6,26,2,2013,40,39.997703552246094
2013-06-27,0,0,1,1,6,27,3,2013,53,52.998443603515625
2013-06-28,0,0,1,1,6,28,4,2013,61,60.99838638305664
2013-06-29,0,0,2,2,6,29,5,2013,84,83.99411010742188
2013-06-30,0,0,1,1,6,30,6,2013,77,76.99764251708984
2013-07-01,0,0,1,1,7,1,0,2013,37,37.00129699707031
2013-07-02,0,0,0,0,7,2,1,2013,27,27.000089645385742
2013-07-03,0,0,0,0,7,3,2,2013,38,37.99602508544922
2013-07-04,0,0,0,0,7,4,3,2013,22,22.00104522705078
2013-07-05,0,0,0,0,7,5,4,2013,27,26.999996185302734
2013-07-06,0,0,2,1,7,6,5,2013,51,50.99772262573242
2013-07-07,0,0,1,1,7,7,6,2013,41,41.0001106262207
2013-07-08,0,0,0,0,7,8,0,2013,37,36.99831008911133
2013-07-09,0,0,0,0,7,9,1,2013,20,19.999725341796875
2013-07-10,0,0,0,0,7,10,2,2013,28,27.998207092285156
2013-07-11,0,0,0,0,7,11,3,2013,19,19.00107192993164
2013-07-12,0,0,0,0,7,12,4,2013,29,29.000396728515625
2013-07-13,0,0,2,1,7,13,5,2013,50,49.999088287353516
2013-07-14,0,0,2,2,7,14,6,2013,45,44.99942398071289
2013-07-15,0,0,1,0,7,15,0,2013,45,44.998416900634766
2013-07-16,0,0,0,0,7,16,1,2013,47,46.996089935302734
2013-07-17,0,0,0,0,7,17,2,2013,24,24.0011043548584
2013-07-18,0,0,0,0,7,18,3,2013,31,30.997848510742188
2013-07-19,0,0,1,0,7,19,4,2013,42,41.99971389770508
2013-07-20,0,0,1,1,7,20,5,2013,47,46.99980926513672
2013-07-21,0,0,1,0,7,21,6,2013,40,39.999229431152344
2013-07-22,0,0,0,0,7,22,0,2013,31,31.000202178955078
2013-07-23,0,0,0,0,7,23,1,2013,32,32.000579833984375
2013-07-24,0,0,0,0,7,24,2,2013,28,28.00214195251465
2013-07-25,0,0,1,0,7,25,3,2013,48,47.99993133544922
2013-07-26,0,0,1,1,7,26,4,2013,51,50.99563217163086
2013-07-27,0,0,2,2,7,27,5,2013,53,52.999855041503906
2013-07-28,0,0,2,1,7,28,6,2013,57,56.99876403808594
2013-07-29,0,0,0,0,7,29,0,2013,53,52.99699020385742
2013-07-30,0,0,1,1,7,30,1,2013,57,56.99641418457031
2013-07-31,0,0,2,1,7,31,2,2013,52,51.998897552490234
2013-08-01,0,0,1,0,8,1,3,2013,48,47.99846649169922
2013-08-02,0,0,0,0,8,2,4,2013,45,44.99905014038086
2013-08-03,0,0,2,1,8,3,5,2013,43,42.99893569946289
2013-08-04,0,0,1,0,8,4,6,2013,39,38.99965286254883
2013-08-05,0,0,0,0,8,5,0,2013,39,38.99711990356445
2013-08-06,0,0,0,0,8,6,1,2013,30,29.99734878540039
2013-08-07,0,0,0,0,8,7,2,2013,30,30.000076293945312
2013-08-08,0,0,0,0,8,8,3,2013,27,26.9998836517334
2013-08-09,0,0,0,0,8,9,4,2013,30,29.999469757080078
2013-08-10,0,0,1,1,8,10,5,2013,43,42.999752044677734
2013-08-11,0,0,1,0,8,11,6,2013,49,48.99699783325195
2013-08-12,0,1,-1,-1,8,12,0,2013,0,0.00010979175567626953
2013-08-13,0,0,0,0,8,13,1,2013,39,39.00104904174805
2013-08-14,0,0,0,0,8,14,2,2013,30,30.000019073486328
2013-08-15,0,0,0,0,8,15,3,2013,40,39.99540328979492
2013-08-16,0,0,0,0,8,16,4,2013,39,38.99694061279297
2013-08-17,0,0,1,0,8,17,5,2013,37,36.99998474121094
2013-08-18,0,0,0,0,8,18,6,2013,32,32.00016784667969
2013-08-19,0,0,0,0,8,19,0,2013,30,29.999601364135742
2013-08-20,0,0,0,0,8,20,1,2013,32,31.998302459716797
2013-08-21,0,0,0,0,8,21,2,2013,30,29.997861862182617
2013-08-22,0,0,0,0,8,22,3,2013,37,36.996273040771484
2013-08-23,0,0,0,0,8,23,4,2013,39,38.997352600097656
2013-08-24,0,0,1,1,8,24,5,2013,61,60.99711227416992
2013-08-25,0,0,1,1,8,25,6,2013,52,51.99734115600586
2013-08-26,0,0,0,0,8,26,0,2013,44,44.00035858154297
2013-08-27,0,0,0,0,8,27,1,2013,46,45.99985122680664
2013-08-28,0,0,0,0,8,28,2,2013,49,48.99827575683594
2013-08-29,0,0,1,0,8,29,3,2013,50,49.99934005737305
2013-08-30,0,0,1,0,8,30,4,2013,57,56.99964904785156
2013-08-31,0,0,2,2,8,31,5,2013,66,65.99999237060547
2013-09-01,0,0,2,0,9,1,6,2013,54,53.99906921386719
2013-09-02,0,0,1,0,9,2,0,2013,42,41.99985122680664
2013-09-03,0,0,0,0,9,3,1,2013,36,35.99840545654297
2013-09-04,0,0,0,0,9,4,2,2013,24,23.99959945678711
2013-09-05,0,0,0,0,9,5,3,2013,25,25.000638961791992
2013-09-06,0,0,0,0,9,6,4,2013,23,23.001253128051758
2013-09-07,0,0,1,1,9,7,5,2013,38,37.99782943725586
2013-09-08,0,0,1,1,9,8,6,2013,34,33.998497009277344
2013-09-09,0,0,0,0,9,9,0,2013,38,37.99717330932617
2013-09-10,0,0,0,0,9,10,1,2013,33,32.9996223449707
2013-09-11,0,0,0,0,9,11,2,2013,21,21.00337791442871
2013-09-12,0,0,0,0,9,12,3,2013,29,29.00035858154297
2013-09-13,0,0,0,0,9,13,4,2013,31,31.001232147216797
2013-09-14,0,0,2,1,9,14,5,2013,45,44.99825668334961
2013-09-15,0,0,2,1,9,15,6,2013,47,46.999412536621094
2013-09-16,0,0,0,0,9,16,0,2013,31,31.000825881958008
2013-09-17,0,0,0,0,9,17,1,2013,34,33.99977493286133
2013-09-18,0,0,0,0,9,18,2,2013,27,27.000974655151367
2013-09-19,0,0,0,0,9,19,3,2013,33,33.00033950805664
2013-09-20,0,0,0,0,9,20,4,2013,50,49.999671936035156
2013-09-21,0,0,2,1,9,21,5,2013,60,59.9970817565918
2013-09-22,0,0,2,2,9,22,6,2013,60,59.998050689697266
2013-09-23,0,0,1,1,9,23,0,2013,46,45.99984359741211
2013-09-24,0,0,0,0,9,24,1,2013,63,62.99617004394531
2013-09-25,0,0,0,0,9,25,2,2013,53,52.99872589111328
2013-09-26,0,0,1,0,9,26,3,2013,63,62.99687194824219
2013-09-27,0,0,1,0,9,27,4,2013,61,60.99658203125
2013-09-28,0,0,2,1,9,28,5,2013,58,58.00074768066406
2013-09-29,0,0,1,1,9,29,6,2013,65,64.99859619140625
2013-09-30,0,0,1,0,9,30,0,2013,62,61.9996223449707
2013-10-01,0,0,1,0,10,1,1,2013,50,49.99797821044922
2013-10-02,0,0,1,0,10,2,2,2013,52,51.994850158691406
2013-10-03,0,0,0,0,10,3,3,2013,36,36.000457763671875
2013-10-04,0,0,0,0,10,4,4,2013,40,40.00001907348633
2013-10-05,0,0,1,1,10,5,5,2013,45,44.999969482421875
2013-10-06,0,0,1,0,10,6,6,2013,39,39.0004997253418
2013-10-07,0,0,0,0,10,7,0,2013,35,34.99739456176758
2013-10-08,0,0,0,0,10,8,1,2013,22,22.00141716003418
2013-10-09,0,0,0,0,10,9,2,2013,28,27.99972915649414
2013-10-10,0,0,0,0,10,10,3,2013,43,42.99301528930664
2013-10-11,0,0,0,0,10,11,4,2013,38,37.99610137939453
2013-10-12,0,0,1,1,10,12,5,2013,46,45.99662399291992
2013-10-13,0,0,2,2,10,13,6,2013,52,51.99970245361328
2013-10-14,0,0,1,0,10,14,0,2013,8,8.002113342285156
2013-10-15,0,0,0,0,10,15,1,2013,32,32.0010986328125
2013-10-16,0,0,0,0,10,16,2,2013,29,29.001924514770508
2013-10-17,0,0,0,0,10,17,3,2013,31,31.00003433227539
2013-10-18,0,0,0,0,10,18,4,2013,32,32.00120544433594
2013-10-19,0,0,2,1,10,19,5,2013,43,42.999610900878906
2013-10-20,0,0,1,1,10,20,6,2013,48,47.9984245300293
2013-10-21,0,0,0,0,10,21,0,2013,28,27.999584197998047
2013-10-22,0,0,0,0,10,22,1,2013,35,34.997802734375
2013-10-23,0,0,0,0,10,23,2,2013,36,35.998199462890625
2013-10-24,0,0,0,0,10,24,3,2013,39,38.99760055541992
2013-10-25,0,0,1,0,10,25,4,2013,49,48.998268127441406
2013-10-26,0,0,2,1,10,26,5,2013,52,51.998268127441406
2013-10-27,0,0,1,1,10,27,6,2013,51,50.998863220214844
2013-10-28,0,0,1,0,10,28,0,2013,46,46.00016403198242
2013-10-29,0,0,1,0,10,29,1,2013,42,42.001014709472656
